% Model:              C52_3D_base_unit_cell_recesses(cylindrical pillar).mph
% Version:            COMSOL 5.2.0.220
% Date:               Aug 4 2026, 20:36
% Table:              Table 4 - Global Evaluation 2 (n_CO2_film)
% R_texture (m)          H_texture (m)            t (s)                    Total moles of CO2 captured per unit cell (mol)
5.0E-5                   2.75E-5                  120000                   1.9584448203596226E-4
5.0E-5                   2.75E-5                  130000                   1.9620211820173868E-4
5.0E-5                   2.75E-5                  140000                   1.963227759297327E-4
5.0E-5                   2.75E-5                  150000                   1.9625462302565064E-4
5.0E-5                   2.75E-5                  160000                   1.9622053728051038E-4
5.0E-5                   2.75E-5                  170000                   1.9615029322754104E-4
5.0E-5                   2.75E-5                  180000                   1.96106305465701E-4
5.0E-5                   2.75E-5                  190000                   1.9606277995750236E-4
5.0E-5                   2.75E-5                  200000                   1.9604172034556113E-4
5.0E-5                   3.5000000000000004E-5    0                        0
5.0E-5                   3.5000000000000004E-5    0.1                      0
5.0E-5                   3.5000000000000004E-5    0.2                      0
5.0E-5                   3.5000000000000004E-5    0.30000000000000004      0
5.0E-5                   3.5000000000000004E-5    0.4                      0
5.0E-5                   3.5000000000000004E-5    0.5                      0
5.0E-5                   3.5000000000000004E-5    0.6000000000000001       0
5.0E-5                   3.5000000000000004E-5    0.7000000000000001       0
5.0E-5                   3.5000000000000004E-5    0.8                      0
5.0E-5                   3.5000000000000004E-5    0.9                      0
5.0E-5                   3.5000000000000004E-5    1                        1.5638509025336688E-6
5.0E-5                   3.5000000000000004E-5    1.1                      2.907941075002272E-6
5.0E-5                   3.5000000000000004E-5    1.2000000000000002       2.932241391893251E-6
5.0E-5                   3.5000000000000004E-5    1.3                      2.956422562572916E-6
5.0E-5                   3.5000000000000004E-5    1.4000000000000001       2.9804595068891156E-6
5.0E-5                   3.5000000000000004E-5    1.5                      3.004398476347578E-6
5.0E-5                   3.5000000000000004E-5    1.6                      3.028238002817695E-6
5.0E-5                   3.5000000000000004E-5    1.7000000000000002       3.051860917545118E-6
5.0E-5                   3.5000000000000004E-5    1.8                      3.0754072454520252E-6
5.0E-5                   3.5000000000000004E-5    1.9000000000000001       3.0988771508547604E-6
5.0E-5                   3.5000000000000004E-5    2                        3.1222707967534478E-6
5.0E-5                   3.5000000000000004E-5    5                        3.778806939168181E-6
5.0E-5                   3.5000000000000004E-5    10                       4.7334348152766825E-6
5.0E-5                   3.5000000000000004E-5    100                      1.3616117870895573E-5
5.0E-5                   3.5000000000000004E-5    100                      1.3616117870895573E-5
5.0E-5                   3.5000000000000004E-5    200                      1.9051255204050026E-5
5.0E-5                   3.5000000000000004E-5    300                      2.3126063723762177E-5
5.0E-5                   3.5000000000000004E-5    400                      2.6470993255414757E-5
5.0E-5                   3.5000000000000004E-5    500                      2.936789707876502E-5
5.0E-5                   3.5000000000000004E-5    600                      3.1953092976795395E-5
5.0E-5                   3.5000000000000004E-5    700                      3.4299245383829194E-5
5.0E-5                   3.5000000000000004E-5    800                      3.6454098690991753E-5
5.0E-5                   3.5000000000000004E-5    900                      3.845279486894502E-5
5.0E-5                   3.5000000000000004E-5    1000                     4.0322378728469184E-5
5.0E-5                   3.5000000000000004E-5    2000                     5.476892663837512E-5
5.0E-5                   3.5000000000000004E-5    3000                     6.50346439683432E-5
5.0E-5                   3.5000000000000004E-5    4000                     7.325380086900174E-5
5.0E-5                   3.5000000000000004E-5    5000                     8.025623924322934E-5
5.0E-5                   3.5000000000000004E-5    6000                     8.643485128348322E-5
5.0E-5                   3.5000000000000004E-5    7000                     9.202829175553753E-5
5.0E-5                   3.5000000000000004E-5    8000                     9.719797635102168E-5
5.0E-5                   3.5000000000000004E-5    9000                     1.0202910483727598E-4
5.0E-5                   3.5000000000000004E-5    10000                    1.0657757540380572E-4
5.0E-5                   3.5000000000000004E-5    20000                    1.4202020380076993E-4
5.0E-5                   3.5000000000000004E-5    30000                    1.6529018306196358E-4
5.0E-5                   3.5000000000000004E-5    40000                    1.8016468330748293E-4
5.0E-5                   3.5000000000000004E-5    50000                    1.892491192850314E-4
5.0E-5                   3.5000000000000004E-5    60000                    1.9455469457816877E-4
5.0E-5                   3.5000000000000004E-5    70000                    1.9743000627084716E-4
5.0E-5                   3.5000000000000004E-5    80000                    1.9894865311450265E-4
5.0E-5                   3.5000000000000004E-5    90000                    1.9966908694211342E-4
5.0E-5                   3.5000000000000004E-5    100000                   2.0019177721134312E-4
5.0E-5                   3.5000000000000004E-5    110000                   2.0063343568932395E-4
5.0E-5                   3.5000000000000004E-5    120000                   2.0108241798744698E-4
5.0E-5                   3.5000000000000004E-5    130000                   2.0143056019492585E-4
5.0E-5                   3.5000000000000004E-5    140000                   2.0153137325628915E-4
5.0E-5                   3.5000000000000004E-5    150000                   2.0145990942370016E-4
5.0E-5                   3.5000000000000004E-5    160000                   2.0142416866676384E-4
5.0E-5                   3.5000000000000004E-5    170000                   2.0135489227288776E-4
5.0E-5                   3.5000000000000004E-5    180000                   2.0131111935572504E-4
5.0E-5                   3.5000000000000004E-5    190000                   2.0127001060272885E-4
5.0E-5                   3.5000000000000004E-5    200000                   2.0124905832400136E-4
8.0E-5                   5.0E-6                   0                        0
8.0E-5                   5.0E-6                   0.1                      0
8.0E-5                   5.0E-6                   0.2                      0
8.0E-5                   5.0E-6                   0.30000000000000004      0
8.0E-5                   5.0E-6                   0.4                      0
8.0E-5                   5.0E-6                   0.5                      0
8.0E-5                   5.0E-6                   0.6000000000000001       0
8.0E-5                   5.0E-6                   0.7000000000000001       0
8.0E-5                   5.0E-6                   0.8                      0
8.0E-5                   5.0E-6                   0.9                      0
8.0E-5                   5.0E-6                   1                        1.192328687581394E-6
8.0E-5                   5.0E-6                   1.1                      2.2158854120376653E-6
8.0E-5                   5.0E-6                   1.2000000000000002       2.2327302274130813E-6
8.0E-5                   5.0E-6                   1.3                      2.249485088566288E-6
8.0E-5                   5.0E-6                   1.4000000000000001       2.2661357250357275E-6
8.0E-5                   5.0E-6                   1.5                      2.2827079732641457E-6
8.0E-5                   5.0E-6                   1.6                      2.2992152556302055E-6
8.0E-5                   5.0E-6                   1.7000000000000002       2.315562037783725E-6
8.0E-5                   5.0E-6                   1.8                      2.3318352414845605E-6
8.0E-5                   5.0E-6                   1.9000000000000001       2.34805180896825E-6
8.0E-5                   5.0E-6                   2                        2.3642119254598967E-6
8.0E-5                   5.0E-6                   5                        2.815790568565139E-6
8.0E-5                   5.0E-6                   10                       3.4676214921196435E-6
8.0E-5                   5.0E-6                   100                      9.609599307528482E-6
8.0E-5                   5.0E-6                   100                      9.609599307528482E-6
8.0E-5                   5.0E-6                   200                      1.3440674676711652E-5
8.0E-5                   5.0E-6                   300                      1.633747401832627E-5
8.0E-5                   5.0E-6                   400                      1.8747950159479167E-5
8.0E-5                   5.0E-6                   500                      2.0854813762545183E-5
8.0E-5                   5.0E-6                   600                      2.2757759107845667E-5
8.0E-5                   5.0E-6                   700                      2.450955566641415E-5
8.0E-5                   5.0E-6                   800                      2.6135201889064107E-5
8.0E-5                   5.0E-6                   900                      2.765381773176683E-5
8.0E-5                   5.0E-6                   1000                     2.908672048891859E-5
8.0E-5                   5.0E-6                   2000                     4.0631329057713645E-5
8.0E-5                   5.0E-6                   3000                     4.9444344789296265E-5
8.0E-5                   5.0E-6                   4000                     5.686108446518005E-5
8.0E-5                   5.0E-6                   5000                     6.337367007671855E-5
8.0E-5                   5.0E-6                   6000                     6.926345118564576E-5
8.0E-5                   5.0E-6                   7000                     7.468328971951413E-5
8.0E-5                   5.0E-6                   8000                     7.972578564888236E-5
8.0E-5                   5.0E-6                   9000                     8.445825123944129E-5
8.0E-5                   5.0E-6                   10000                    8.892963112946554E-5
8.0E-5                   5.0E-6                   20000                    1.2415640805428835E-4
8.0E-5                   5.0E-6                   30000                    1.4766417805112014E-4
8.0E-5                   5.0E-6                   40000                    1.6296444597379325E-4
8.0E-5                   5.0E-6                   50000                    1.7264491534271643E-4
8.0E-5                   5.0E-6                   60000                    1.7852509759385904E-4
8.0E-5                   5.0E-6                   70000                    1.8193335826361445E-4
8.0E-5                   5.0E-6                   80000                    1.838188615807021E-4
8.0E-5                   5.0E-6                   90000                    1.848147774059162E-4
8.0E-5                   5.0E-6                   100000                   1.8527624521922883E-4
8.0E-5                   5.0E-6                   110000                   1.8547801781183479E-4
8.0E-5                   5.0E-6                   120000                   1.8556824114042392E-4
8.0E-5                   5.0E-6                   130000                   1.8557910447788368E-4
8.0E-5                   5.0E-6                   140000                   1.8559538620414588E-4
8.0E-5                   5.0E-6                   150000                   1.85634704757441E-4
8.0E-5                   5.0E-6                   160000                   1.856773038250806E-4
8.0E-5                   5.0E-6                   170000                   1.857055844704188E-4
8.0E-5                   5.0E-6                   180000                   1.8572886094949756E-4
8.0E-5                   5.0E-6                   190000                   1.857422798869416E-4
8.0E-5                   5.0E-6                   200000                   1.8575332495546313E-4
8.0E-5                   1.25E-5                  0                        0
8.0E-5                   1.25E-5                  0.1                      0
8.0E-5                   1.25E-5                  0.2                      0
8.0E-5                   1.25E-5                  0.30000000000000004      0
8.0E-5                   1.25E-5                  0.4                      0
8.0E-5                   1.25E-5                  0.5                      0
8.0E-5                   1.25E-5                  0.6000000000000001       0
8.0E-5                   1.25E-5                  0.7000000000000001       0
8.0E-5                   1.25E-5                  0.8                      0
8.0E-5                   1.25E-5                  0.9                      0
8.0E-5                   1.25E-5                  1                        1.2762462176962984E-6
8.0E-5                   1.25E-5                  1.1                      2.3717822491286742E-6
8.0E-5                   1.25E-5                  1.2000000000000002       2.392547771227908E-6
8.0E-5                   1.25E-5                  1.3                      2.4132093841858316E-6
8.0E-5                   1.25E-5                  1.4000000000000001       2.4337541290649613E-6
8.0E-5                   1.25E-5                  1.5                      2.4542088660705705E-6
8.0E-5                   1.25E-5                  1.6                      2.474590551610431E-6
8.0E-5                   1.25E-5                  1.7000000000000002       2.4947880812755035E-6
8.0E-5                   1.25E-5                  1.8                      2.514905335430799E-6
8.0E-5                   1.25E-5                  1.9000000000000001       2.5349577087617793E-6
8.0E-5                   1.25E-5                  2                        2.554945342922943E-6
8.0E-5                   1.25E-5                  5                        3.1163067632593532E-6
8.0E-5                   1.25E-5                  10                       3.931386189711331E-6
8.0E-5                   1.25E-5                  100                      1.1401750172917351E-5
8.0E-5                   1.25E-5                  100                      1.1401750172917351E-5
8.0E-5                   1.25E-5                  200                      1.5919852606915765E-5
8.0E-5                   1.25E-5                  300                      1.928573085331599E-5
8.0E-5                   1.25E-5                  400                      2.2073680815745726E-5
8.0E-5                   1.25E-5                  500                      2.4478621023469495E-5
8.0E-5                   1.25E-5                  600                      2.6635525363142894E-5
8.0E-5                   1.25E-5                  700                      2.8598214631159426E-5
8.0E-5                   1.25E-5                  800                      3.041643052287876E-5
8.0E-5                   1.25E-5                  900                      3.210577971762805E-5
8.0E-5                   1.25E-5                  1000                     3.369062659511068E-5
8.0E-5                   1.25E-5                  2000                     4.611112270754451E-5
8.0E-5                   1.25E-5                  3000                     5.5436303779656814E-5
8.0E-5                   1.25E-5                  4000                     6.316520353016731E-5
8.0E-5                   1.25E-5                  5000                     6.994153226390118E-5
8.0E-5                   1.25E-5                  6000                     7.601638581173325E-5
8.0E-5                   1.25E-5                  7000                     8.157356094051317E-5
8.0E-5                   1.25E-5                  8000                     8.671991541851093E-5
8.0E-5                   1.25E-5                  9000                     9.153967452012336E-5
8.0E-5                   1.25E-5                  10000                    9.609826475367569E-5
8.0E-5                   1.25E-5                  20000                    1.3201079890023357E-4
8.0E-5                   1.25E-5                  30000                    1.5631710497424558E-4
8.0E-5                   1.25E-5                  40000                    1.7261899975311423E-4
8.0E-5                   1.25E-5                  50000                    1.832388409809049E-4
8.0E-5                   1.25E-5                  60000                    1.8984511410427178E-4
8.0E-5                   1.25E-5                  70000                    1.9384792335223235E-4
8.0E-5                   1.25E-5                  80000                    1.9621378960300393E-4
8.0E-5                   1.25E-5                  90000                    1.974339993588998E-4
8.0E-5                   1.25E-5                  100000                   1.980816713413515E-4
8.0E-5                   1.25E-5                  110000                   1.9843031682354001E-4
8.0E-5                   1.25E-5                  120000                   1.9857125695166473E-4
8.0E-5                   1.25E-5                  130000                   1.9869790849017492E-4
8.0E-5                   1.25E-5                  140000                   1.9882859718703017E-4
8.0E-5                   1.25E-5                  150000                   1.9891841970555568E-4
8.0E-5                   1.25E-5                  160000                   1.989749206415024E-4
8.0E-5                   1.25E-5                  170000                   1.9901831817119626E-4
8.0E-5                   1.25E-5                  180000                   1.9904695620891996E-4
8.0E-5                   1.25E-5                  190000                   1.9906845419252056E-4
8.0E-5                   1.25E-5                  200000                   1.9908190671929675E-4
8.0E-5                   2.0E-5                   0                        0
8.0E-5                   2.0E-5                   0.1                      0
8.0E-5                   2.0E-5                   0.2                      0
8.0E-5                   2.0E-5                   0.30000000000000004      0
8.0E-5                   2.0E-5                   0.4                      0
8.0E-5                   2.0E-5                   0.5                      0
8.0E-5                   2.0E-5                   0.6000000000000001       0
8.0E-5                   2.0E-5                   0.7000000000000001       0
8.0E-5                   2.0E-5                   0.8                      0
8.0E-5                   2.0E-5                   0.9                      0
8.0E-5                   2.0E-5                   1                        1.5241627881001338E-6
8.0E-5                   2.0E-5                   1.1                      2.8335750684114556E-6
8.0E-5                   2.0E-5                   1.2000000000000002       2.8572173290286763E-6
8.0E-5                   2.0E-5                   1.3                      2.880741270873976E-6
8.0E-5                   2.0E-5                   1.4000000000000001       2.9041269083996827E-6
8.0E-5                   2.0E-5                   1.5                      2.927412890512919E-6
8.0E-5                   2.0E-5                   1.6                      2.9506147215445415E-6
8.0E-5                   2.0E-5                   1.7000000000000002       2.9735903653399947E-6
8.0E-5                   2.0E-5                   1.8                      2.9964896490703013E-6
8.0E-5                   2.0E-5                   1.9000000000000001       3.019314363235339E-6
8.0E-5                   2.0E-5                   2                        3.042064665455999E-6
8.0E-5                   2.0E-5                   5                        3.6805081400557352E-6
8.0E-5                   2.0E-5                   10                       4.607853951116443E-6
8.0E-5                   2.0E-5                   100                      1.3193209204359259E-5
8.0E-5                   2.0E-5                   100                      1.3193209204359259E-5
8.0E-5                   2.0E-5                   200                      1.8429414167843805E-5
8.0E-5                   2.0E-5                   300                      2.2333002414152324E-5
8.0E-5                   2.0E-5                   400                      2.5559384779272667E-5
8.0E-5                   2.0E-5                   500                      2.834876037932789E-5
8.0E-5                   2.0E-5                   600                      3.083722053266672E-5
8.0E-5                   2.0E-5                   700                      3.308945692248646E-5
8.0E-5                   2.0E-5                   800                      3.515825159685215E-5
8.0E-5                   2.0E-5                   900                      3.7076382964157445E-5
8.0E-5                   2.0E-5                   1000                     3.887029294338506E-5
8.0E-5                   2.0E-5                   2000                     5.280349873370161E-5
8.0E-5                   2.0E-5                   3000                     6.295200862311397E-5
8.0E-5                   2.0E-5                   4000                     7.126043067336292E-5
8.0E-5                   2.0E-5                   5000                     7.842599214825969E-5
8.0E-5                   2.0E-5                   6000                     8.481555345788515E-5
8.0E-5                   2.0E-5                   7000                     9.062672482673041E-5
8.0E-5                   2.0E-5                   8000                     9.598751838598545E-5
8.0E-5                   2.0E-5                   9000                     1.0098173380765598E-4
8.0E-5                   2.0E-5                   10000                    1.0566820660447831E-4
8.0E-5                   2.0E-5                   20000                    1.4228657040163035E-4
8.0E-5                   2.0E-5                   30000                    1.6718615797248556E-4
8.0E-5                   2.0E-5                   40000                    1.839854321209816E-4
8.0E-5                   2.0E-5                   50000                    1.9506917477703947E-4
8.0E-5                   2.0E-5                   60000                    2.0212338656092776E-4
8.0E-5                   2.0E-5                   70000                    2.0648489735018642E-4
8.0E-5                   2.0E-5                   80000                    2.0906522311744155E-4
8.0E-5                   2.0E-5                   90000                    2.1046160682887806E-4
8.0E-5                   2.0E-5                   100000                   2.112288801394109E-4
8.0E-5                   2.0E-5                   110000                   2.1165267946872236E-4
8.0E-5                   2.0E-5                   120000                   2.1184040627786636E-4
8.0E-5                   2.0E-5                   130000                   2.1199404198685767E-4
8.0E-5                   2.0E-5                   140000                   2.1214340589680857E-4
8.0E-5                   2.0E-5                   150000                   2.1224087918139263E-4
8.0E-5                   2.0E-5                   160000                   2.1230032988988135E-4
8.0E-5                   2.0E-5                   170000                   2.123469559091887E-4
8.0E-5                   2.0E-5                   180000                   2.1237746781966094E-4
8.0E-5                   2.0E-5                   190000                   2.124008868652736E-4
8.0E-5                   2.0E-5                   200000                   2.1241538995271704E-4
8.0E-5                   2.75E-5                  0                        0
8.0E-5                   2.75E-5                  0.1                      0
8.0E-5                   2.75E-5                  0.2                      0
8.0E-5                   2.75E-5                  0.30000000000000004      0
8.0E-5                   2.75E-5                  0.4                      0
8.0E-5                   2.75E-5                  0.5                      0
8.0E-5                   2.75E-5                  0.6000000000000001       0
8.0E-5                   2.75E-5                  0.7000000000000001       0
8.0E-5                   2.75E-5                  0.8                      0
8.0E-5                   2.75E-5                  0.9                      0
8.0E-5                   2.75E-5                  1                        1.7382320633610638E-6
8.0E-5                   2.75E-5                  1.1                      3.2308606536766736E-6
8.0E-5                   2.75E-5                  1.2000000000000002       3.25719296434558E-6
8.0E-5                   2.75E-5                  1.3                      3.2834007000465603E-6
8.0E-5                   2.75E-5                  1.4000000000000001       3.3094613399419725E-6
8.0E-5                   2.75E-5                  1.5                      3.3354176419184287E-6
8.0E-5                   2.75E-5                  1.6                      3.3612818241218716E-6
8.0E-5                   2.75E-5                  1.7000000000000002       3.3869095052965494E-6
8.0E-5                   2.75E-5                  1.8                      3.412457596667196E-6
8.0E-5                   2.75E-5                  1.9000000000000001       3.437926252783994E-6
8.0E-5                   2.75E-5                  2                        3.4633156270343357E-6
8.0E-5                   2.75E-5                  5                        4.178039466082345E-6
8.0E-5                   2.75E-5                  10                       5.222309764724545E-6
8.0E-5                   2.75E-5                  100                      1.4985169074785247E-5
8.0E-5                   2.75E-5                  100                      1.4985169074785247E-5
8.0E-5                   2.75E-5                  200                      2.0940475158296992E-5
8.0E-5                   2.75E-5                  300                      2.537736766486172E-5
8.0E-5                   2.75E-5                  400                      2.9046251449199616E-5
8.0E-5                   2.75E-5                  500                      3.221591496602101E-5
8.0E-5                   2.75E-5                  600                      3.5044453529584675E-5
8.0E-5                   2.75E-5                  700                      3.7603419887363464E-5
8.0E-5                   2.75E-5                  800                      3.995230224689731E-5
8.0E-5                   2.75E-5                  900                      4.2128489758441885E-5
8.0E-5                   2.75E-5                  1000                     4.4161914012117904E-5
8.0E-5                   2.75E-5                  2000                     5.984293204182639E-5
8.0E-5                   2.75E-5                  3000                     7.107658377949932E-5
8.0E-5                   2.75E-5                  4000                     8.013147581733162E-5
8.0E-5                   2.75E-5                  5000                     8.78383715302394E-5
8.0E-5                   2.75E-5                  6000                     9.463703143500623E-5
8.0E-5                   2.75E-5                  7000                     1.0076600894813218E-4
8.0E-5                   2.75E-5                  8000                     1.0637825754476954E-4
8.0E-5                   2.75E-5                  9000                     1.1157575413916307E-4
8.0E-5                   2.75E-5                  10000                    1.1642644425995933E-4
8.0E-5                   2.75E-5                  20000                    1.5382265796851877E-4
8.0E-5                   2.75E-5                  30000                    1.791190244639883E-4
8.0E-5                   2.75E-5                  40000                    1.962515053959409E-4
8.0E-5                   2.75E-5                  50000                    2.0761826314931876E-4
8.0E-5                   2.75E-5                  60000                    2.1494457313819468E-4
8.0E-5                   2.75E-5                  70000                    2.1947884953917008E-4
8.0E-5                   2.75E-5                  80000                    2.2217901956586667E-4
8.0E-5                   2.75E-5                  90000                    2.2366318085462967E-4
8.0E-5                   2.75E-5                  100000                   2.2448533914823474E-4
8.0E-5                   2.75E-5                  110000                   2.2494544283043294E-4
8.0E-5                   2.75E-5                  120000                   2.251521641865869E-4
8.0E-5                   2.75E-5                  130000                   2.2530577102916328E-4
8.0E-5                   2.75E-5                  140000                   2.2545968587257305E-4
8.0E-5                   2.75E-5                  150000                   2.2556735104790475E-4
8.0E-5                   2.75E-5                  160000                   2.256272792434994E-4
8.0E-5                   2.75E-5                  170000                   2.2567795662966215E-4
8.0E-5                   2.75E-5                  180000                   2.257088781168693E-4
8.0E-5                   2.75E-5                  190000                   2.2573465308303443E-4
8.0E-5                   2.75E-5                  200000                   2.2574942917822125E-4
8.0E-5                   3.5000000000000004E-5    0                        0
8.0E-5                   3.5000000000000004E-5    0.1                      0
8.0E-5                   3.5000000000000004E-5    0.2                      0
8.0E-5                   3.5000000000000004E-5    0.30000000000000004      0
8.0E-5                   3.5000000000000004E-5    0.4                      0
8.0E-5                   3.5000000000000004E-5    0.5                      0
8.0E-5                   3.5000000000000004E-5    0.6000000000000001       0
8.0E-5                   3.5000000000000004E-5    0.7000000000000001       0
8.0E-5                   3.5000000000000004E-5    0.8                      0
8.0E-5                   3.5000000000000004E-5    0.9                      0
8.0E-5                   3.5000000000000004E-5    1                        1.901597840835942E-6
8.0E-5                   3.5000000000000004E-5    1.1                      3.5379271370551238E-6
8.0E-5                   3.5000000000000004E-5    1.2000000000000002       3.5682708115654524E-6
8.0E-5                   3.5000000000000004E-5    1.3                      3.5984654435332285E-6
8.0E-5                   3.5000000000000004E-5    1.4000000000000001       3.628477230710218E-6
8.0E-5                   3.5000000000000004E-5    1.5                      3.6583675591851645E-6
8.0E-5                   3.5000000000000004E-5    1.6                      3.68812493230229E-6
8.0E-5                   3.5000000000000004E-5    1.7000000000000002       3.717619266544255E-6
8.0E-5                   3.5000000000000004E-5    1.8                      3.747016880875917E-6
8.0E-5                   3.5000000000000004E-5    1.9000000000000001       3.776317979868987E-6
8.0E-5                   3.5000000000000004E-5    2                        3.8055227664879384E-6
8.0E-5                   3.5000000000000004E-5    5                        4.624516225144212E-6
8.0E-5                   3.5000000000000004E-5    10                       5.8135195880893245E-6
8.0E-5                   3.5000000000000004E-5    100                      1.6773597103472125E-5
8.0E-5                   3.5000000000000004E-5    100                      1.6773597103472125E-5
8.0E-5                   3.5000000000000004E-5    200                      2.344496067131163E-5
8.0E-5                   3.5000000000000004E-5    300                      2.8440571713464485E-5
8.0E-5                   3.5000000000000004E-5    400                      3.2539549408220065E-5
8.0E-5                   3.5000000000000004E-5    500                      3.608700178237779E-5
8.0E-5                   3.5000000000000004E-5    600                      3.925022167588112E-5
8.0E-5                   3.5000000000000004E-5    700                      4.2118370014646193E-5
8.0E-5                   3.5000000000000004E-5    800                      4.475029772215465E-5
8.0E-5                   3.5000000000000004E-5    900                      4.718980267694147E-5
8.0E-5                   3.5000000000000004E-5    1000                     4.947074333595406E-5
8.0E-5                   3.5000000000000004E-5    2000                     6.70358473456725E-5
8.0E-5                   3.5000000000000004E-5    3000                     7.945273122017834E-5
8.0E-5                   3.5000000000000004E-5    4000                     8.934947794815359E-5
8.0E-5                   3.5000000000000004E-5    5000                     9.770835404521127E-5
8.0E-5                   3.5000000000000004E-5    6000                     1.0498751291623133E-4
8.0E-5                   3.5000000000000004E-5    7000                     1.1147897580921142E-4
8.0E-5                   3.5000000000000004E-5    8000                     1.1738353098681529E-4
8.0E-5                   3.5000000000000004E-5    9000                     1.228198184393907E-4
8.0E-5                   3.5000000000000004E-5    10000                    1.278714788484519E-4
8.0E-5                   3.5000000000000004E-5    20000                    1.6608030745476115E-4
8.0E-5                   3.5000000000000004E-5    30000                    1.9166095873743215E-4
8.0E-5                   3.5000000000000004E-5    40000                    2.0894985061098106E-4
8.0E-5                   3.5000000000000004E-5    50000                    2.2032911023712264E-4
8.0E-5                   3.5000000000000004E-5    60000                    2.2755993372100162E-4
8.0E-5                   3.5000000000000004E-5    70000                    2.3205101472105247E-4
8.0E-5                   3.5000000000000004E-5    80000                    2.3472652421701004E-4
8.0E-5                   3.5000000000000004E-5    90000                    2.3633536871878137E-4
8.0E-5                   3.5000000000000004E-5    100000                   2.3720798977417144E-4
8.0E-5                   3.5000000000000004E-5    110000                   2.3783767858949443E-4
8.0E-5                   3.5000000000000004E-5    120000                   2.3818602452109586E-4
8.0E-5                   3.5000000000000004E-5    130000                   2.3851464003418795E-4
8.0E-5                   3.5000000000000004E-5    140000                   2.387398802677306E-4
8.0E-5                   3.5000000000000004E-5    150000                   2.3889840724168008E-4
8.0E-5                   3.5000000000000004E-5    160000                   2.3899603784135708E-4
8.0E-5                   3.5000000000000004E-5    170000                   2.3906236212717957E-4
8.0E-5                   3.5000000000000004E-5    180000                   2.3909734766695026E-4
8.0E-5                   3.5000000000000004E-5    190000                   2.3911815067605556E-4
8.0E-5                   3.5000000000000004E-5    200000                   2.391233826254184E-4
