% Model:              C52_3D_base_unit_cell_recesses(edges)_v2.mph
% Version:            COMSOL 5.2.0.220
% Date:               Jul 27 2026, 16:59
% Table:              Table 1 - Global Evaluation 1 (n_CO2_film)
% R_texture (m)          H_texture (m)            t (s)                    Total moles of CO2 captured per unit cell (mol)
8.0E-5                   2.0E-5                   180000                   1.2028145873111598E-4
8.0E-5                   2.0E-5                   190000                   1.2028137839256508E-4
8.0E-5                   2.0E-5                   200000                   1.2028134358884795E-4
8.0E-5                   2.75E-5                  0                        0
8.0E-5                   2.75E-5                  0.1                      0
8.0E-5                   2.75E-5                  0.2                      0
8.0E-5                   2.75E-5                  0.30000000000000004      0
8.0E-5                   2.75E-5                  0.4                      0
8.0E-5                   2.75E-5                  0.5                      0
8.0E-5                   2.75E-5                  0.6000000000000001       0
8.0E-5                   2.75E-5                  0.7000000000000001       0
8.0E-5                   2.75E-5                  0.8                      0
8.0E-5                   2.75E-5                  0.9                      0
8.0E-5                   2.75E-5                  1                        1.181072299993165E-6
8.0E-5                   2.75E-5                  1.1                      2.1998882356087335E-6
8.0E-5                   2.75E-5                  1.2000000000000002       2.219752127537574E-6
8.0E-5                   2.75E-5                  1.3                      2.2395160161643163E-6
8.0E-5                   2.75E-5                  1.4000000000000001       2.2591551665214713E-6
8.0E-5                   2.75E-5                  1.5                      2.2787206521661547E-6
8.0E-5                   2.75E-5                  1.6                      2.298144216369131E-6
8.0E-5                   2.75E-5                  1.7000000000000002       2.3174574029205407E-6
8.0E-5                   2.75E-5                  1.8                      2.3367047970394666E-6
8.0E-5                   2.75E-5                  1.9000000000000001       2.3558865319603678E-6
8.0E-5                   2.75E-5                  2                        2.3750027398920748E-6
8.0E-5                   2.75E-5                  5                        2.9096159643887135E-6
8.0E-5                   2.75E-5                  10                       3.6843373979697965E-6
8.0E-5                   2.75E-5                  100                      1.090345356946675E-5
8.0E-5                   2.75E-5                  100                      1.090345356946675E-5
8.0E-5                   2.75E-5                  200                      1.5410811545930253E-5
8.0E-5                   2.75E-5                  300                      1.8834514101046164E-5
8.0E-5                   2.75E-5                  400                      2.169823709376532E-5
8.0E-5                   2.75E-5                  500                      2.4202357043102897E-5
8.0E-5                   2.75E-5                  600                      2.645851856246211E-5
8.0E-5                   2.75E-5                  700                      2.8525316871606345E-5
8.0E-5                   2.75E-5                  800                      3.04402750815202E-5
8.0E-5                   2.75E-5                  900                      3.2230111908455696E-5
8.0E-5                   2.75E-5                  1000                     3.391630126364352E-5
8.0E-5                   2.75E-5                  2000                     4.7322042884146075E-5
8.0E-5                   2.75E-5                  3000                     5.7266750051814634E-5
8.0E-5                   2.75E-5                  4000                     6.521500860837095E-5
8.0E-5                   2.75E-5                  5000                     7.166124210017535E-5
8.0E-5                   2.75E-5                  6000                     7.691454512412634E-5
8.0E-5                   2.75E-5                  7000                     8.119595575381619E-5
8.0E-5                   2.75E-5                  8000                     8.46789803363137E-5
8.0E-5                   2.75E-5                  9000                     8.749848072979745E-5
8.0E-5                   2.75E-5                  10000                    8.977369315811525E-5
8.0E-5                   2.75E-5                  20000                    9.798026786191744E-5
8.0E-5                   2.75E-5                  30000                    9.89375709229948E-5
8.0E-5                   2.75E-5                  40000                    9.906821890980866E-5
8.0E-5                   2.75E-5                  50000                    9.907512512480709E-5
8.0E-5                   2.75E-5                  60000                    9.906795118085765E-5
8.0E-5                   2.75E-5                  70000                    9.905987739508981E-5
8.0E-5                   2.75E-5                  80000                    9.905752440280248E-5
8.0E-5                   2.75E-5                  90000                    9.905604149802387E-5
8.0E-5                   2.75E-5                  100000                   9.905560916760825E-5
8.0E-5                   2.75E-5                  110000                   9.905533661357902E-5
8.0E-5                   2.75E-5                  120000                   9.905525691663148E-5
8.0E-5                   2.75E-5                  130000                   9.905520655005095E-5
8.0E-5                   2.75E-5                  140000                   9.905519181553849E-5
8.0E-5                   2.75E-5                  150000                   9.905518250006437E-5
8.0E-5                   2.75E-5                  160000                   9.905517977382784E-5
8.0E-5                   2.75E-5                  170000                   9.90551780497033E-5
8.0E-5                   2.75E-5                  180000                   9.905517754498406E-5
8.0E-5                   2.75E-5                  190000                   9.905517722571593E-5
8.0E-5                   2.75E-5                  200000                   9.905517713223425E-5
8.0E-5                   3.5000000000000004E-5    0                        0
8.0E-5                   3.5000000000000004E-5    0.1                      0
8.0E-5                   3.5000000000000004E-5    0.2                      0
8.0E-5                   3.5000000000000004E-5    0.30000000000000004      0
8.0E-5                   3.5000000000000004E-5    0.4                      0
8.0E-5                   3.5000000000000004E-5    0.5                      0
8.0E-5                   3.5000000000000004E-5    0.6000000000000001       0
8.0E-5                   3.5000000000000004E-5    0.7000000000000001       0
8.0E-5                   3.5000000000000004E-5    0.8                      0
8.0E-5                   3.5000000000000004E-5    0.9                      0
8.0E-5                   3.5000000000000004E-5    1                        1.3101291077678195E-6
8.0E-5                   3.5000000000000004E-5    1.1                      2.4269098813953E-6
8.0E-5                   3.5000000000000004E-5    1.2000000000000002       2.4468471764534147E-6
8.0E-5                   3.5000000000000004E-5    1.3                      2.466688959543623E-6
8.0E-5                   3.5000000000000004E-5    1.4000000000000001       2.4864298769327882E-6
8.0E-5                   3.5000000000000004E-5    1.5                      2.5060935122741598E-6
8.0E-5                   3.5000000000000004E-5    1.6                      2.5256159302433373E-6
8.0E-5                   3.5000000000000004E-5    1.7000000000000002       2.5450757631694187E-6
8.0E-5                   3.5000000000000004E-5    1.8                      2.564473129940931E-6
8.0E-5                   3.5000000000000004E-5    1.9000000000000001       2.583808148530688E-6
8.0E-5                   3.5000000000000004E-5    2                        2.6029034682680753E-6
8.0E-5                   3.5000000000000004E-5    5                        3.1454398216734335E-6
8.0E-5                   3.5000000000000004E-5    10                       3.938234959665831E-6
8.0E-5                   3.5000000000000004E-5    100                      1.154377564033473E-5
8.0E-5                   3.5000000000000004E-5    100                      1.154377564033473E-5
8.0E-5                   3.5000000000000004E-5    200                      1.632853119707333E-5
8.0E-5                   3.5000000000000004E-5    300                      1.996016619196198E-5
8.0E-5                   3.5000000000000004E-5    400                      2.299828024164564E-5
8.0E-5                   3.5000000000000004E-5    500                      2.5657921503745325E-5
8.0E-5                   3.5000000000000004E-5    600                      2.8053650148210483E-5
8.0E-5                   3.5000000000000004E-5    700                      3.024770373953737E-5
8.0E-5                   3.5000000000000004E-5    800                      3.228000487492257E-5
8.0E-5                   3.5000000000000004E-5    900                      3.417911863583873E-5
8.0E-5                   3.5000000000000004E-5    1000                     3.596714424763035E-5
8.0E-5                   3.5000000000000004E-5    2000                     4.9801846040951536E-5
8.0E-5                   3.5000000000000004E-5    3000                     5.876867239727406E-5
8.0E-5                   3.5000000000000004E-5    4000                     6.465761856980698E-5
8.0E-5                   3.5000000000000004E-5    5000                     6.854592270852588E-5
8.0E-5                   3.5000000000000004E-5    6000                     7.116699560897156E-5
8.0E-5                   3.5000000000000004E-5    7000                     7.298064514603808E-5
8.0E-5                   3.5000000000000004E-5    8000                     7.428334380598545E-5
8.0E-5                   3.5000000000000004E-5    9000                     7.524043456374726E-5
8.0E-5                   3.5000000000000004E-5    10000                    7.594273481898788E-5
8.0E-5                   3.5000000000000004E-5    20000                    7.7713305697818E-5
8.0E-5                   3.5000000000000004E-5    30000                    7.782352203929901E-5
8.0E-5                   3.5000000000000004E-5    40000                    7.78277611799938E-5
8.0E-5                   3.5000000000000004E-5    50000                    7.782868653338621E-5
8.0E-5                   3.5000000000000004E-5    60000                    7.782889897018594E-5
8.0E-5                   3.5000000000000004E-5    70000                    7.782901478278726E-5
8.0E-5                   3.5000000000000004E-5    80000                    7.782904083193972E-5
8.0E-5                   3.5000000000000004E-5    90000                    7.782905643269786E-5
8.0E-5                   3.5000000000000004E-5    100000                   7.782906232686906E-5
8.0E-5                   3.5000000000000004E-5    110000                   7.782906569152235E-5
8.0E-5                   3.5000000000000004E-5    120000                   7.782906670624436E-5
8.0E-5                   3.5000000000000004E-5    130000                   7.782906729604076E-5
8.0E-5                   3.5000000000000004E-5    140000                   7.78290674910796E-5
8.0E-5                   3.5000000000000004E-5    150000                   7.782906760356023E-5
8.0E-5                   3.5000000000000004E-5    160000                   7.782906763934412E-5
8.0E-5                   3.5000000000000004E-5    170000                   7.782906766004662E-5
8.0E-5                   3.5000000000000004E-5    180000                   7.782906766673832E-5
8.0E-5                   3.5000000000000004E-5    190000                   7.782906767060468E-5
8.0E-5                   3.5000000000000004E-5    200000                   7.782906767184624E-5
