% Model:              C52_3D_base_unit_cell_recesses(grooves)_v2.mph
% Version:            COMSOL 5.2.0.220
% Date:               Aug 3 2026, 14:56
% Table:              Table 1 - Global Evaluation 2 (n_CO2_film)
% R_texture (m)          H_texture (m)            t (s)                    Total moles of CO2 captured per unit cell (mol)
8.0E-5                   5.0E-6                   1.6                      1.848303683730286E-6
8.0E-5                   5.0E-6                   1.7000000000000002       1.863073315581941E-6
8.0E-5                   5.0E-6                   1.8                      1.8777745255390103E-6
8.0E-5                   5.0E-6                   1.9000000000000001       1.892429832767292E-6
8.0E-5                   5.0E-6                   2                        1.9070393260123077E-6
8.0E-5                   5.0E-6                   5                        2.317557289297821E-6
8.0E-5                   5.0E-6                   10                       2.917072386938252E-6
8.0E-5                   5.0E-6                   100                      8.632747041844484E-6
8.0E-5                   5.0E-6                   100                      8.632747041844484E-6
8.0E-5                   5.0E-6                   200                      1.2259962184450539E-5
8.0E-5                   5.0E-6                   300                      1.5028796334605444E-5
8.0E-5                   5.0E-6                   400                      1.7365238670212477E-5
8.0E-5                   5.0E-6                   500                      1.942699162412033E-5
8.0E-5                   5.0E-6                   600                      2.1283754946514814E-5
8.0E-5                   5.0E-6                   700                      2.2987689852602717E-5
8.0E-5                   5.0E-6                   800                      2.4571934722644445E-5
8.0E-5                   5.0E-6                   900                      2.6057629553709414E-5
8.0E-5                   5.0E-6                   1000                     2.746261437589691E-5
8.0E-5                   5.0E-6                   2000                     3.884591060160652E-5
8.0E-5                   5.0E-6                   3000                     4.759016596922843E-5
8.0E-5                   5.0E-6                   4000                     5.4942766182472336E-5
8.0E-5                   5.0E-6                   5000                     6.141683433154242E-5
8.0E-5                   5.0E-6                   6000                     6.728890145074234E-5
8.0E-5                   5.0E-6                   7000                     7.26856803565543E-5
8.0E-5                   5.0E-6                   8000                     7.769593578251686E-5
8.0E-5                   5.0E-6                   9000                     8.239418247379135E-5
8.0E-5                   5.0E-6                   10000                    8.682903032463558E-5
8.0E-5                   5.0E-6                   20000                    1.2120956366507342E-4
8.0E-5                   5.0E-6                   30000                    1.4245951450607923E-4
8.0E-5                   5.0E-6                   40000                    1.549293973040362E-4
8.0E-5                   5.0E-6                   50000                    1.618285318324538E-4
8.0E-5                   5.0E-6                   60000                    1.6547128979193696E-4
8.0E-5                   5.0E-6                   70000                    1.6733262211662784E-4
8.0E-5                   5.0E-6                   80000                    1.6833739288598355E-4
8.0E-5                   5.0E-6                   90000                    1.689146552691098E-4
8.0E-5                   5.0E-6                   100000                   1.6924809661867524E-4
8.0E-5                   5.0E-6                   110000                   1.6949907104580188E-4
8.0E-5                   5.0E-6                   120000                   1.6965740567317987E-4
8.0E-5                   5.0E-6                   130000                   1.6975266273907628E-4
8.0E-5                   5.0E-6                   140000                   1.6980077840604216E-4
8.0E-5                   5.0E-6                   150000                   1.6982546738613413E-4
8.0E-5                   5.0E-6                   160000                   1.6982977722650153E-4
8.0E-5                   5.0E-6                   170000                   1.6983043157311982E-4
8.0E-5                   5.0E-6                   180000                   1.6982526269975176E-4
8.0E-5                   5.0E-6                   190000                   1.6982131832667203E-4
8.0E-5                   5.0E-6                   200000                   1.6981713809628457E-4
8.0E-5                   1.25E-5                  0                        0
8.0E-5                   1.25E-5                  0.1                      0
8.0E-5                   1.25E-5                  0.2                      0
8.0E-5                   1.25E-5                  0.30000000000000004      0
8.0E-5                   1.25E-5                  0.4                      0
8.0E-5                   1.25E-5                  0.5                      0
8.0E-5                   1.25E-5                  0.6000000000000001       0
8.0E-5                   1.25E-5                  0.7000000000000001       0
8.0E-5                   1.25E-5                  0.8                      0
8.0E-5                   1.25E-5                  0.9                      0
8.0E-5                   1.25E-5                  1                        9.465214051611383E-7
8.0E-5                   1.25E-5                  1.1                      1.7621018803992681E-6
8.0E-5                   1.25E-5                  1.2000000000000002       1.7774324349230584E-6
8.0E-5                   1.25E-5                  1.3                      1.7926878471174007E-6
8.0E-5                   1.25E-5                  1.4000000000000001       1.8078576556763284E-6
8.0E-5                   1.25E-5                  1.5                      1.8229613799866421E-6
8.0E-5                   1.25E-5                  1.6                      1.8380128983518075E-6
8.0E-5                   1.25E-5                  1.7000000000000002       1.8529354472496312E-6
8.0E-5                   1.25E-5                  1.8                      1.8677901601030592E-6
8.0E-5                   1.25E-5                  1.9000000000000001       1.8825987629962776E-6
8.0E-5                   1.25E-5                  2                        1.8973613438090887E-6
8.0E-5                   1.25E-5                  5                        2.312629400107513E-6
8.0E-5                   1.25E-5                  10                       2.9188506328352043E-6
8.0E-5                   1.25E-5                  100                      8.69870757545666E-6
8.0E-5                   1.25E-5                  100                      8.69870757545666E-6
8.0E-5                   1.25E-5                  200                      1.2355035553992055E-5
8.0E-5                   1.25E-5                  300                      1.5145155683226452E-5
8.0E-5                   1.25E-5                  400                      1.7498770006186943E-5
8.0E-5                   1.25E-5                  500                      1.957637997455521E-5
8.0E-5                   1.25E-5                  600                      2.1449208326719686E-5
8.0E-5                   1.25E-5                  700                      2.316704960575187E-5
8.0E-5                   1.25E-5                  800                      2.476426377267858E-5
8.0E-5                   1.25E-5                  900                      2.626261960921268E-5
8.0E-5                   1.25E-5                  1000                     2.7679267210246663E-5
8.0E-5                   1.25E-5                  2000                     3.9147432868267675E-5
8.0E-5                   1.25E-5                  3000                     4.792473138422192E-5
8.0E-5                   1.25E-5                  4000                     5.5345227846973655E-5
8.0E-5                   1.25E-5                  5000                     6.187488370233818E-5
8.0E-5                   1.25E-5                  6000                     6.777634773723417E-5
8.0E-5                   1.25E-5                  7000                     7.32017112918481E-5
8.0E-5                   1.25E-5                  8000                     7.824235653324362E-5
8.0E-5                   1.25E-5                  9000                     8.295602311850533E-5
8.0E-5                   1.25E-5                  10000                    8.738727713058199E-5
8.0E-5                   1.25E-5                  20000                    1.205641004552934E-4
8.0E-5                   1.25E-5                  30000                    1.3942637801523945E-4
8.0E-5                   1.25E-5                  40000                    1.4957596899351703E-4
8.0E-5                   1.25E-5                  50000                    1.5461015532611093E-4
8.0E-5                   1.25E-5                  60000                    1.569069223952669E-4
8.0E-5                   1.25E-5                  70000                    1.5788082317406448E-4
8.0E-5                   1.25E-5                  80000                    1.584485874232108E-4
8.0E-5                   1.25E-5                  90000                    1.5895867960890754E-4
8.0E-5                   1.25E-5                  100000                   1.593205583304116E-4
8.0E-5                   1.25E-5                  110000                   1.594436603055521E-4
8.0E-5                   1.25E-5                  120000                   1.5938504363906218E-4
8.0E-5                   1.25E-5                  130000                   1.5936360660576734E-4
8.0E-5                   1.25E-5                  140000                   1.593061428122731E-4
8.0E-5                   1.25E-5                  150000                   1.5927160926967494E-4
8.0E-5                   1.25E-5                  160000                   1.5924062040059632E-4
8.0E-5                   1.25E-5                  170000                   1.5922660313697572E-4
8.0E-5                   1.25E-5                  180000                   1.5921402498780653E-4
8.0E-5                   1.25E-5                  190000                   1.5920832967379546E-4
8.0E-5                   1.25E-5                  200000                   1.5920321895483106E-4
8.0E-5                   2.0E-5                   0                        0
8.0E-5                   2.0E-5                   0.1                      0
8.0E-5                   2.0E-5                   0.2                      0
8.0E-5                   2.0E-5                   0.30000000000000004      0
8.0E-5                   2.0E-5                   0.4                      0
8.0E-5                   2.0E-5                   0.5                      0
8.0E-5                   2.0E-5                   0.6000000000000001       0
8.0E-5                   2.0E-5                   0.7000000000000001       0
8.0E-5                   2.0E-5                   0.8                      0
8.0E-5                   2.0E-5                   0.9                      0
8.0E-5                   2.0E-5                   1                        9.577312969711218E-7
8.0E-5                   2.0E-5                   1.1                      1.7817976213484035E-6
8.0E-5                   2.0E-5                   1.2000000000000002       1.7975013047437161E-6
8.0E-5                   2.0E-5                   1.3                      1.8131244661791357E-6
8.0E-5                   2.0E-5                   1.4000000000000001       1.828658697292762E-6
8.0E-5                   2.0E-5                   1.5                      1.844122797915772E-6
8.0E-5                   2.0E-5                   1.6                      1.8595321029846903E-6
8.0E-5                   2.0E-5                   1.7000000000000002       1.8748029081494564E-6
8.0E-5                   2.0E-5                   1.8                      1.8900068345230673E-6
8.0E-5                   2.0E-5                   1.9000000000000001       1.905162420451797E-6
8.0E-5                   2.0E-5                   2                        1.9202697595924815E-6
8.0E-5                   2.0E-5                   5                        2.344606798605206E-6
8.0E-5                   2.0E-5                   10                       2.962300546930879E-6
8.0E-5                   2.0E-5                   100                      8.827118438837012E-6
8.0E-5                   2.0E-5                   100                      8.827118438837012E-6
8.0E-5                   2.0E-5                   200                      1.2533691331506771E-5
8.0E-5                   2.0E-5                   300                      1.5363870269557673E-5
8.0E-5                   2.0E-5                   400                      1.7750966853751155E-5
8.0E-5                   2.0E-5                   500                      1.9848451090517096E-5
8.0E-5                   2.0E-5                   600                      2.1747987684448158E-5
8.0E-5                   2.0E-5                   700                      2.349107595078159E-5
8.0E-5                   2.0E-5                   800                      2.511200065499916E-5
8.0E-5                   2.0E-5                   900                      2.663233629742067E-5
8.0E-5                   2.0E-5                   1000                     2.806937479683766E-5
8.0E-5                   2.0E-5                   2000                     3.9687008404215286E-5
8.0E-5                   2.0E-5                   3000                     4.859060274068606E-5
8.0E-5                   2.0E-5                   4000                     5.60975066339511E-5
8.0E-5                   2.0E-5                   5000                     6.270220323590758E-5
8.0E-5                   2.0E-5                   6000                     6.866233121890231E-5
8.0E-5                   2.0E-5                   7000                     7.411704262756842E-5
8.0E-5                   2.0E-5                   8000                     7.914963510891289E-5
8.0E-5                   2.0E-5                   9000                     8.382427173247123E-5
8.0E-5                   2.0E-5                   10000                    8.819068628871896E-5
8.0E-5                   2.0E-5                   20000                    1.19117427515086E-4
8.0E-5                   2.0E-5                   30000                    1.347742439940589E-4
8.0E-5                   2.0E-5                   40000                    1.422725301234177E-4
8.0E-5                   2.0E-5                   50000                    1.4570865299588624E-4
8.0E-5                   2.0E-5                   60000                    1.4729248813949444E-4
8.0E-5                   2.0E-5                   70000                    1.4803812629369362E-4
8.0E-5                   2.0E-5                   80000                    1.4837058934804348E-4
8.0E-5                   2.0E-5                   90000                    1.4849433495397462E-4
8.0E-5                   2.0E-5                   100000                   1.4854307086244726E-4
8.0E-5                   2.0E-5                   110000                   1.4855677830629888E-4
8.0E-5                   2.0E-5                   120000                   1.4856773480173959E-4
8.0E-5                   2.0E-5                   130000                   1.485729095540297E-4
8.0E-5                   2.0E-5                   140000                   1.4857704983901288E-4
8.0E-5                   2.0E-5                   150000                   1.4857901545893082E-4
8.0E-5                   2.0E-5                   160000                   1.4858058864335145E-4
8.0E-5                   2.0E-5                   170000                   1.485813367746389E-4
8.0E-5                   2.0E-5                   180000                   1.4858193565710535E-4
8.0E-5                   2.0E-5                   190000                   1.485822207495405E-4
8.0E-5                   2.0E-5                   200000                   1.4858244899365825E-4
8.0E-5                   2.75E-5                  0                        0
8.0E-5                   2.75E-5                  0.1                      0
8.0E-5                   2.75E-5                  0.2                      0
8.0E-5                   2.75E-5                  0.30000000000000004      0
8.0E-5                   2.75E-5                  0.4                      0
8.0E-5                   2.75E-5                  0.5                      0
8.0E-5                   2.75E-5                  0.6000000000000001       0
8.0E-5                   2.75E-5                  0.7000000000000001       0
8.0E-5                   2.75E-5                  0.8                      0
8.0E-5                   2.75E-5                  0.9                      0
8.0E-5                   2.75E-5                  1                        9.788311204679214E-7
8.0E-5                   2.75E-5                  1.1                      1.8215957198208174E-6
8.0E-5                   2.75E-5                  1.2000000000000002       1.83748833012137E-6
8.0E-5                   2.75E-5                  1.3                      1.853304226187856E-6
8.0E-5                   2.75E-5                  1.4000000000000001       1.8690298006296779E-6
8.0E-5                   2.75E-5                  1.5                      1.884691083079028E-6
8.0E-5                   2.75E-5                  1.6                      1.9002980870847774E-6
8.0E-5                   2.75E-5                  1.7000000000000002       1.915756003919857E-6
8.0E-5                   2.75E-5                  1.8                      1.931165590870174E-6
8.0E-5                   2.75E-5                  1.9000000000000001       1.9465270031108666E-6
8.0E-5                   2.75E-5                  2                        1.9618403324604155E-6
8.0E-5                   2.75E-5                  5                        2.392542785711939E-6
8.0E-5                   2.75E-5                  10                       3.021303139489496E-6
8.0E-5                   2.75E-5                  100                      9.01004443231936E-6
8.0E-5                   2.75E-5                  100                      9.01004443231936E-6
8.0E-5                   2.75E-5                  200                      1.2791765005852748E-5
8.0E-5                   2.75E-5                  300                      1.5678745859212443E-5
8.0E-5                   2.75E-5                  400                      1.811252129894429E-5
8.0E-5                   2.75E-5                  500                      2.0251720108876896E-5
8.0E-5                   2.75E-5                  600                      2.2188195656323413E-5
8.0E-5                   2.75E-5                  700                      2.396505505650076E-5
8.0E-5                   2.75E-5                  800                      2.561736975065872E-5
8.0E-5                   2.75E-5                  900                      2.716709991669966E-5
8.0E-5                   2.75E-5                  1000                     2.863172981931784E-5
8.0E-5                   2.75E-5                  2000                     4.046795964662081E-5
8.0E-5                   2.75E-5                  3000                     4.953083853771162E-5
8.0E-5                   2.75E-5                  4000                     5.714913134141138E-5
8.0E-5                   2.75E-5                  5000                     6.381067602359679E-5
8.0E-5                   2.75E-5                  6000                     6.976390508863138E-5
8.0E-5                   2.75E-5                  7000                     7.514258892461674E-5
8.0E-5                   2.75E-5                  8000                     8.003535682882854E-5
8.0E-5                   2.75E-5                  9000                     8.451172670858376E-5
8.0E-5                   2.75E-5                  10000                    8.862565974781508E-5
8.0E-5                   2.75E-5                  20000                    1.1592778930318905E-4
8.0E-5                   2.75E-5                  30000                    1.2835633249746743E-4
8.0E-5                   2.75E-5                  40000                    1.338718049880667E-4
8.0E-5                   2.75E-5                  50000                    1.3623030797406754E-4
8.0E-5                   2.75E-5                  60000                    1.3718686532068018E-4
8.0E-5                   2.75E-5                  70000                    1.3763471292009243E-4
8.0E-5                   2.75E-5                  80000                    1.3779160641188312E-4
8.0E-5                   2.75E-5                  90000                    1.3787106015061417E-4
8.0E-5                   2.75E-5                  100000                   1.3790522106804374E-4
8.0E-5                   2.75E-5                  110000                   1.379340973033635E-4
8.0E-5                   2.75E-5                  120000                   1.37946416322749E-4
8.0E-5                   2.75E-5                  130000                   1.3795683380341494E-4
8.0E-5                   2.75E-5                  140000                   1.3796128768119706E-4
8.0E-5                   2.75E-5                  150000                   1.3796505432720564E-4
8.0E-5                   2.75E-5                  160000                   1.3796666490191535E-4
8.0E-5                   2.75E-5                  170000                   1.3796802699290566E-4
8.0E-5                   2.75E-5                  180000                   1.3796860940771695E-4
8.0E-5                   2.75E-5                  190000                   1.379691019682793E-4
8.0E-5                   2.75E-5                  200000                   1.3796931257673906E-4
8.0E-5                   3.5000000000000004E-5    0                        0
8.0E-5                   3.5000000000000004E-5    0.1                      0
8.0E-5                   3.5000000000000004E-5    0.2                      0
8.0E-5                   3.5000000000000004E-5    0.30000000000000004      0
8.0E-5                   3.5000000000000004E-5    0.4                      0
8.0E-5                   3.5000000000000004E-5    0.5                      0
8.0E-5                   3.5000000000000004E-5    0.6000000000000001       0
8.0E-5                   3.5000000000000004E-5    0.7000000000000001       0
8.0E-5                   3.5000000000000004E-5    0.8                      0
8.0E-5                   3.5000000000000004E-5    0.9                      0
8.0E-5                   3.5000000000000004E-5    1                        1.0304776679760487E-6
8.0E-5                   3.5000000000000004E-5    1.1                      1.9181389547086773E-6
8.0E-5                   3.5000000000000004E-5    1.2000000000000002       1.9342331612882656E-6
8.0E-5                   3.5000000000000004E-5    1.3                      1.950251423355048E-6
8.0E-5                   3.5000000000000004E-5    1.4000000000000001       1.9661755532735002E-6
8.0E-5                   3.5000000000000004E-5    1.5                      1.982038318345247E-6
8.0E-5                   3.5000000000000004E-5    1.6                      1.997831996304732E-6
8.0E-5                   3.5000000000000004E-5    1.7000000000000002       2.0134916429871795E-6
8.0E-5                   3.5000000000000004E-5    1.8                      2.029102286954728E-6
8.0E-5                   3.5000000000000004E-5    1.9000000000000001       2.0446640228936767E-6
8.0E-5                   3.5000000000000004E-5    2                        2.0601769448024235E-6
8.0E-5                   3.5000000000000004E-5    5                        2.4963623585962256E-6
8.0E-5                   3.5000000000000004E-5    10                       3.133648892976399E-6
8.0E-5                   3.5000000000000004E-5    100                      9.240945266766359E-6
8.0E-5                   3.5000000000000004E-5    100                      9.240945266766359E-6
8.0E-5                   3.5000000000000004E-5    200                      1.3119179114394075E-5
8.0E-5                   3.5000000000000004E-5    300                      1.6092297350655875E-5
8.0E-5                   3.5000000000000004E-5    400                      1.8580139065044533E-5
8.0E-5                   3.5000000000000004E-5    500                      2.0770073918920826E-5
8.0E-5                   3.5000000000000004E-5    600                      2.275233738587234E-5
8.0E-5                   3.5000000000000004E-5    700                      2.4574898953343682E-5
8.0E-5                   3.5000000000000004E-5    800                      2.6269308032401383E-5
8.0E-5                   3.5000000000000004E-5    900                      2.7858916051178153E-5
8.0E-5                   3.5000000000000004E-5    1000                     2.9361750034341854E-5
8.0E-5                   3.5000000000000004E-5    2000                     4.147321979107594E-5
8.0E-5                   3.5000000000000004E-5    3000                     5.0648059638742675E-5
8.0E-5                   3.5000000000000004E-5    4000                     5.8206001662005865E-5
8.0E-5                   3.5000000000000004E-5    5000                     6.466190405471656E-5
8.0E-5                   3.5000000000000004E-5    6000                     7.028401758742854E-5
8.0E-5                   3.5000000000000004E-5    7000                     7.524553712837486E-5
8.0E-5                   3.5000000000000004E-5    8000                     7.967356839311996E-5
8.0E-5                   3.5000000000000004E-5    9000                     8.366205099473288E-5
8.0E-5                   3.5000000000000004E-5    10000                    8.727576324249105E-5
8.0E-5                   3.5000000000000004E-5    20000                    1.1029725495155185E-4
8.0E-5                   3.5000000000000004E-5    30000                    1.2033635399136562E-4
8.0E-5                   3.5000000000000004E-5    40000                    1.2455963624853847E-4
8.0E-5                   3.5000000000000004E-5    50000                    1.2618986737241968E-4
8.0E-5                   3.5000000000000004E-5    60000                    1.2679563981881376E-4
8.0E-5                   3.5000000000000004E-5    70000                    1.2706893889060102E-4
8.0E-5                   3.5000000000000004E-5    80000                    1.27221842727567E-4
8.0E-5                   3.5000000000000004E-5    90000                    1.272730053739366E-4
8.0E-5                   3.5000000000000004E-5    100000                   1.273107585689461E-4
8.0E-5                   3.5000000000000004E-5    110000                   1.2732965104154508E-4
8.0E-5                   3.5000000000000004E-5    120000                   1.27340774663911E-4
8.0E-5                   3.5000000000000004E-5    130000                   1.2734733672274288E-4
8.0E-5                   3.5000000000000004E-5    140000                   1.273511421216559E-4
8.0E-5                   3.5000000000000004E-5    150000                   1.2735332868267228E-4
8.0E-5                   3.5000000000000004E-5    160000                   1.2735464321520347E-4
8.0E-5                   3.5000000000000004E-5    170000                   1.2735544562547467E-4
8.0E-5                   3.5000000000000004E-5    180000                   1.273559258190858E-4
8.0E-5                   3.5000000000000004E-5    190000                   1.2735621677919065E-4
8.0E-5                   3.5000000000000004E-5    200000                   1.273563909914686E-4
