family,volume_type,R,H,SA,V,n_t500,n_t2000,n_t15000,n_near_eq,n_eq,n_eq_per_V,pct_eq_t15000,early_leadership_share,SA_V,L_c,n_t500_kg,n_t2000_kg,n_t15000_kg,n_near_eq_kg,n_eq_kg,n_eq_per_V_kg
cylindrical_pillars,added,1e-05,5e-06,1.0178539170723658e-08,5.003926922146001e-13,1.9495183048094296e-05,3.890891499549637e-05,0.0001042769865826895,0.00017698087882637816,0.00017698087882637816,353683979.7621935,58.919916814848314,0.0,20341.102756069937,4.91615431076662e-05,8.5798300594663e-07,1.7123813489517953e-06,4.589230179504165e-06,7.788928477148903e-06,7.788928477148903e-06,15565631.949334135
cylindrical_pillars,added,1e-05,1.25e-05,1.044634862366869e-08,5.009817352248131e-13,1.96974295819955e-05,3.911358467227304e-05,0.00010449491046621099,0.00017724702510620805,0.00017724702510620805,353799375.59334236,58.95439452571725,0.0,20851.755441704758,4.795759296121132e-05,8.668838759036219e-07,1.7213888614267366e-06,4.5988210096179455e-06,7.800641574924216e-06,7.800641574924216e-06,15570710.519862998
cylindrical_pillars,added,1e-05,2e-05,1.0714155611176584e-08,5.015707508339234e-13,1.9920385464111313e-05,3.9318908461421695e-05,0.00010468416099168143,0.0001774553926888983,0.0001774553926888983,353799324.2107056,58.991817270499055,0.0,21361.2049613399,4.681383853625428e-05,8.766961642755388e-07,1.730425161387169e-06,4.6071499252439e-06,7.809811832238413e-06,7.809811832238413e-06,15570708.258513153
cylindrical_pillars,added,1e-05,2.75e-05,1.0981963982860985e-08,5.021597826501077e-13,2.0114499633696525e-05,3.953092780660081e-05,0.00010491285880742906,0.00017766458765594041,0.00017766458765594041,353800909.1813962,59.05108057358057,0.0,21869.461399127897,4.572586319111991e-05,8.852391288789841e-07,1.7397561327685017e-06,4.617214916114953e-06,7.819018502737937e-06,7.819018502737937e-06,15570778.013073247
cylindrical_pillars,added,1e-05,3.5e-05,1.124977267323474e-08,5.027488165886801e-13,2.0323736722730762e-05,3.974036711391373e-05,0.00010512209305859379,0.00017787276935560958,0.00017787276935560958,353800473.4899948,59.0995987971773,0.0,22376.52740700263,4.4689686733387175e-05,8.944476531673808e-07,1.748973556683343e-06,4.626423315508713e-06,7.828180579340377e-06,7.828180579340377e-06,15570758.838294672
cylindrical_pillars,added,2e-05,5e-06,1.035707930544835e-08,5.015707885365391e-13,1.968825705916101e-05,3.9137071090236286e-05,0.00010454233233220776,0.00017745447939547786,0.00017745447939547786,353797476.7494866,58.91219691289001,0.0,20649.28728339179,4.8427821564781045e-05,8.664801931736761e-07,1.722422498681299e-06,4.600908045940464e-06,7.80977163819498e-06,7.80977163819498e-06,15570626.951744907
cylindrical_pillars,added,2e-05,1.25e-05,1.0892698440177737e-08,5.039269762841309e-13,2.039265295979979e-05,3.991888223045584e-05,0.00010533000112615556,0.00017828964982908988,0.00017828964982908988,353800566.78800267,59.07802344506587,0.0,21615.628757362,4.626282266526312e-05,8.974806567607887e-07,1.7568300069623614e-06,4.635573349562106e-06,7.846527488978245e-06,7.846527488978245e-06,15570762.944339998
cylindrical_pillars,added,2e-05,2e-05,1.1428317077497084e-08,5.06283149504047e-13,2.112248914212433e-05,4.074802212189878e-05,0.00010616280245596548,0.00017912121328895585,0.00017912121328895585,353796513.7975109,59.268693253380945,0.0,22572.97539665742,4.430076152690437e-05,9.296007471448917e-07,1.7933204535847653e-06,4.672224936087041e-06,7.883124596846948e-06,7.883124596846948e-06,15570584.572228456
cylindrical_pillars,added,2e-05,2.75e-05,1.1963935979170148e-08,5.086393306375966e-13,2.1853017213692303e-05,4.157991363711746e-05,0.00010699660224427995,0.00017995647917008704,0.00017995647917008704,353799771.921895,59.456932441510716,0.0,23521.452743681755,4.251438084616675e-05,9.617512875745982e-07,1.8299319991695395e-06,4.708920464770761e-06,7.919884648275531e-06,7.919884648275531e-06,15570727.9622826
cylindrical_pillars,added,2e-05,3.5e-05,1.2499554651886634e-08,5.109955052610668e-13,2.2571248714585244e-05,4.2414341054218095e-05,0.0001078540495756492,0.00018073564016394771,0.00018073564016394771,353693209.2418507,59.67503115479234,0.0,24461.183167356103,4.0881096926436424e-05,9.933606559288966e-07,1.8666551497961384e-06,4.746656721824321e-06,7.954175523615338e-06,7.954175523615338e-06,15566038.138733849
cylindrical_pillars,added,5e-05,5e-06,1.0892699060381416e-08,5.098174759358e-13,2.027395271380243e-05,3.988992529759649e-05,0.00010550715367440677,0.00018031097394542676,0.00018031097394542676,353677507.06163096,58.51399466476164,0.0,21365.880093433883,4.680359506029981e-05,8.922566589344451e-07,1.7555556123472216e-06,4.643369833210642e-06,7.935485963338233e-06,7.935485963338233e-06,15565347.085782379
cylindrical_pillars,added,5e-05,1.25e-05,1.2231747653772615e-08,5.245436895567297e-13,2.244929979304685e-05,4.30216337235811e-05,0.00010940339278273277,0.00018557762867020024,0.00018557762867020024,353788697.4238967,58.952899423647274,0.0,23318.834822146393,4.288378933283059e-05,9.87993683891992e-07,1.8933821001748041e-06,4.814843316368069e-06,8.167271437775512e-06,8.167271437775512e-06,15570240.573625693
cylindrical_pillars,added,5e-05,2e-05,1.3570796217650341e-08,5.392699014673288e-13,2.4747321309047316e-05,4.679420472463855e-05,0.0001141720825553389,0.00019073190316719064,0.00019073190316719064,353685422.917574,59.859981817126105,0.0,25165.12822377964,3.973752850005572e-05,1.0891296108111725e-06,2.0594129499313424e-06,5.024713353260465e-06,8.39411105838806e-06,8.39411105838806e-06,15565695.462602431
cylindrical_pillars,added,5e-05,2.75e-05,1.490984480928849e-08,5.539961150315846e-13,2.7059837381731203e-05,5.078222167655608e-05,0.00011918363531779288,0.00019611632725536317,0.00019611632725536317,354003073.1879449,60.77190868591161,0.0,26913.26600447089,3.7156397140127026e-05,1.1909034431699902e-06,2.2349255759852333e-06,5.2452717903360645e-06,8.631079562508533e-06,8.631079562508533e-06,15579675.251001455
cylindrical_pillars,added,5e-05,3.5e-05,1.624889340050927e-08,5.687223284587553e-13,2.936789707876502e-05,5.476892663837512e-05,0.00012429888960228784,0.00020132184984442136,0.00020132184984442136,353989705.9959051,61.741380629248255,0.0,28570.872968086158,3.500068062733001e-05,1.2924811504364485e-06,2.410380461354889e-06,5.470394131396688e-06,8.860174611652985e-06,8.860174611652985e-06,15579086.960879784
cylindrical_pillars,added,8e-05,5e-06,1.1428318525132002e-08,5.251327407163653e-13,2.0854813762545183e-05,4.0631329057713645e-05,0.00010654301959187695,0.00018572147081748035,0.00018572147081748035,353665761.84933066,57.36709876510895,0.0,21762.723286957775,4.595013164548629e-05,9.178203536896135e-07,1.7881847918299776e-06,4.688958292238504e-06,8.17360193067731e-06,8.17360193067731e-06,15564830.178989043
cylindrical_pillars,added,8e-05,1.25e-05,1.3570796305547593e-08,5.628318510970873e-13,2.4478621023469495e-05,4.611112270754451e-05,0.00011405453182695463,0.0001990381111866872,0.0001990381111866872,353636900.2548748,57.30286081743286,0.0,24111.63525855018,4.147375278685804e-05,1.0773041112428924e-06,2.029350510359034e-06,5.0195399457042735e-06,8.759667273326104e-06,8.759667273326104e-06,15563559.980217041
cylindrical_pillars,added,8e-05,2e-05,1.5713274087774065e-08,6.005309614800493e-13,2.834876037932789e-05,5.280349873370161e-05,0.00012397738850305432,0.00021236820608734434,0.00021236820608734434,353634066.6998226,58.37850721028551,0.0,26165.635238935283,3.821806697480705e-05,1.2476289442942204e-06,2.323881979270208e-06,5.456244868019421e-06,9.346324749904024e-06,9.346324749904024e-06,15563435.275459193
cylindrical_pillars,added,8e-05,2.75e-05,1.785575187817955e-08,6.38230072644162e-13,3.221591496602101e-05,5.984293204182639e-05,0.00013512455111423905,0.00022569963925025732,0.00022569963925025732,353633664.2916129,59.869192331500365,0.0,27976.98297763356,3.574366831475212e-05,1.4178224176545846e-06,2.6336874391607793e-06,5.946831494537661e-06,9.933041123403825e-06,9.933041123403825e-06,15563417.565473884
cylindrical_pillars,added,8e-05,3.5e-05,1.9998229664405545e-08,6.759291834835957e-13,3.608700178237779e-05,6.70358473456725e-05,0.00014697589315160653,0.00023907945618739218,0.00023907945618739218,353704888.070119,61.47575182553777,0.0,29586.279381131186,3.379945099273806e-05,1.5881889484424464e-06,2.9502476416830466e-06,6.468409057602203e-06,1.052188686680713e-05,1.052188686680713e-05,15566552.123965938
grooves,removed,5e-06,5e-06,1.0499999999999924e-08,4.974999999999984e-13,1.994449602101929e-05,3.9513673073897194e-05,0.00010500898773456636,0.00017601687253965333,0.00017601687253965333,353802758.8736761,59.658478314861426,0.0,21105.527638190866,4.7380952380952575e-05,8.77757269885059e-07,1.7389967519822156e-06,4.621445550198266e-06,7.746502560470143e-06,7.746502560470143e-06,15570859.418030486
grooves,removed,5e-06,1.25e-05,1.124999999999999e-08,4.937499999999983e-13,2.1306641016319244e-05,4.172039972059601e-05,0.00010813446304209161,0.00017468774493767188,0.00017468774493767188,353797964.4307291,61.90157362250781,0.0,22784.81012658234,4.3888888888888775e-05,9.3770527112821e-07,1.8361147917034304e-06,4.758997718482452e-06,7.68800765470694e-06,7.68800765470694e-06,15570648.414596388
grooves,removed,5e-06,2e-05,1.1999999999999997e-08,4.899999999999985e-13,2.274684094009787e-05,4.4436814115134186e-05,0.00011244426665958085,0.00017336040642685163,0.00017336040642685163,353796747.80990237,64.86156151636968,0.0,24489.795918367414,4.083333333333322e-05,1.0010884697737072e-06,1.9556641892070557e-06,4.948672175688153e-06,7.62959148684574e-06,7.62959148684574e-06,15570594.871113803
grooves,removed,5e-06,2.75e-05,1.2749999999999886e-08,4.862499999999986e-13,2.4198475042447952e-05,4.7298999084229125e-05,0.00011684678520008647,0.00017203135492680703,0.00017203135492680703,353791989.5666993,67.92179556441931,0.0,26221.079691516552,3.8137254901961014e-05,1.0649748866181343e-06,2.081628949696924e-06,5.142427016655806e-06,7.571099930328777e-06,7.571099930328777e-06,15570385.460830437
grooves,removed,5e-06,3.5e-05,1.3500000000000048e-08,4.824999999999982e-13,2.5654599071669955e-05,5.0198162064057855e-05,0.00012012107860443955,0.00017070195470273133,0.00017070195470273133,353786434.6170611,70.3688946114438,0.0,27979.274611399167,3.574074074074048e-05,1.1290589051441947e-06,2.209221112439186e-06,5.286528669381385e-06,7.512593026467206e-06,7.512593026467206e-06,15570140.987496858
grooves,removed,1e-05,5e-06,1.0500000000000026e-08,4.949999999999985e-13,1.992953297617557e-05,3.952332013339189e-05,0.00010502775586841936,0.00017516385277176107,0.00017516385277176107,353866369.23588204,59.95972011718125,0.0,21212.12121212133,4.7142857142856885e-05,8.770987462814868e-07,1.739421319070577e-06,4.622271535769136e-06,7.708961160485205e-06,7.708961160485205e-06,15573658.910071168
grooves,removed,1e-05,1.25e-05,1.124999999999991e-08,4.874999999999987e-13,2.130780503136921e-05,4.173593518395374e-05,0.00010813332792312963,0.0001724423336909264,0.0001724423336909264,353727863.98138845,62.70694997490595,0.0,23076.923076922954,4.333333333333356e-05,9.37756499430559e-07,1.8367985074458042e-06,4.758947761896935e-06,7.589187105737671e-06,7.589187105737671e-06,15567563.293820906
grooves,removed,1e-05,2e-05,1.199999999999999e-08,4.799999999999988e-13,2.2747372020360946e-05,4.445250457459028e-05,0.000112222740657394,0.00016982521016766552,0.00016982521016766552,353802521.1826374,66.08132005053808,0.0,25000.000000000044,3.999999999999993e-05,1.0011118426160852e-06,1.9563547263277182e-06,4.93892281633191e-06,7.47400749947896e-06,7.47400749947896e-06,15570848.957247872
grooves,removed,1e-05,2.75e-05,1.2749999999999998e-08,4.724999999999989e-13,2.420027910603108e-05,4.7314656450809524e-05,0.00011593544135234587,0.00016716471203027223,0.00016716471203027223,353787750.32861924,69.35401613430882,0.0,26984.12698412704,3.705882352941169e-05,1.065054283456428e-06,2.0823180304001273e-06,5.102318773916742e-06,7.356918976452281e-06,7.356918976452281e-06,15570198.891962534
grooves,removed,1e-05,3.5e-05,1.3500000000000035e-08,4.649999999999987e-13,2.565709285551312e-05,5.0191186696134966e-05,0.0001178727380759373,0.00016450955535358958,0.00016450955535358958,353783990.0077205,71.65099791473318,0.0,29032.258064516285,3.444444444444426e-05,1.1291686565711324e-06,2.2089141264969e-06,5.1875792027220006e-06,7.240065531111477e-06,7.240065531111477e-06,15570033.400239779
grooves,removed,2e-05,5e-06,1.0499999999999967e-08,4.899999999999987e-13,1.9941061876508743e-05,3.95198576311154e-05,0.00010497363597942842,0.00017336056308560127,0.00017336056308560127,353797067.5216362,60.552200633771,0.0,21428.571428571417,4.666666666666669e-05,8.776061331851497e-07,1.7392689343453889e-06,4.619889719454645e-06,7.629598381397312e-06,7.629598381397312e-06,15570608.941627208
grooves,removed,2e-05,1.25e-05,1.1249999999999939e-08,4.749999999999987e-13,2.1293750501816622e-05,4.1732655481776055e-05,0.00010789972457403486,0.00016805366836449335,0.00016805366836449335,353797196.5568291,64.20551578797436,0.0,23684.210526315725,4.222222222222234e-05,9.371379595849496e-07,1.8366541677529642e-06,4.748666878503274e-06,7.3960419447213524e-06,7.3960419447213524e-06,15570614.620466048
grooves,removed,2e-05,2e-05,1.1999999999999959e-08,4.599999999999987e-13,2.2746148758945102e-05,4.444986840195968e-05,0.00011128992733592226,0.00016272691435489253,0.00016272691435489253,353754161.6410717,68.39060875523583,0.0,26086.95652173911,3.833333333333336e-05,1.001058006881174e-06,1.9562387083702455e-06,4.897869702053939e-06,7.16161150075882e-06,7.16161150075882e-06,15568720.653823564
grooves,removed,2e-05,2.75e-05,1.2749999999999945e-08,4.4499999999999876e-13,2.4201523764692452e-05,4.733034305188474e-05,0.00011349801765599365,0.00015742369639045072,0.00015742369639045072,353761115.4841599,72.09716215434922,0.0,28651.685393258384,3.490196078431378e-05,1.0651090608841148e-06,2.0830083977134475e-06,4.995047757040281e-06,6.928216878143736e-06,6.928216878143736e-06,15569026.692457877
grooves,removed,2e-05,3.5e-05,1.350000000000001e-08,4.2999999999999903e-13,2.56689366157029e-05,5.013953773147001e-05,0.00011289315223407878,0.00015212582129943398,0.00015212582129943398,353780979.76612633,74.21038142621934,0.0,31395.348837209396,3.185185185185176e-05,1.1296899004570846e-06,2.206641055561995e-06,4.968427629821807e-06,6.6950573953880895e-06,6.6950573953880895e-06,15569900.91950722
grooves,removed,5e-05,5e-06,1.049999999999983e-08,4.749999999999989e-13,1.994085700550406e-05,3.9520112693372064e-05,0.00010474863445397066,0.00016807704415014273,0.00016807704415014273,353846408.7371434,62.32179711608863,0.0,22105.26315789443,4.523809523809587e-05,8.775971168122338e-07,1.7392801596353045e-06,4.609987402319249e-06,7.397070713047782e-06,7.397070713047782e-06,15572780.448521681
grooves,removed,5e-05,1.25e-05,1.1249999999999977e-08,4.374999999999987e-13,2.1295869148146817e-05,4.173396054152161e-05,0.00010681109358598147,0.00015477066295726432,0.00015477066295726432,353761515.33089095,69.01249341774444,0.0,25714.28571428574,3.888888888888885e-05,9.372312012099415e-07,1.836711603432366e-06,4.7007562287190446e-06,6.811456876749203e-06,6.811456876749203e-06,15569044.289712511
grooves,removed,5e-05,2e-05,1.199999999999997e-08,3.999999999999988e-13,2.274713368485451e-05,4.4469265859970544e-05,0.0001079155382942621,0.000141506462886277,0.000141506462886277,353766157.2156936,76.26191489288333,0.0,30000.000000000015,3.3333333333333315e-05,1.0011013534704472e-06,1.9570923904973036e-06,4.749362840330475e-06,6.227699431625051e-06,6.227699431625051e-06,15569248.579062676
grooves,removed,5e-05,2.75e-05,1.2749999999999808e-08,3.62499999999999e-13,2.4214305696167275e-05,4.732897599395614e-05,0.00010530486736121357,0.0001282410396142616,0.0001282410396142616,353768385.14279157,82.11479544922739,0.0,35172.41379310301,2.8431372549019957e-05,1.0656715936883218e-06,2.0829482334940095e-06,4.634467212567009e-06,5.643888153423653e-06,5.643888153423653e-06,15569346.630134257
grooves,removed,5e-05,3.5e-05,1.3500000000000073e-08,3.24999999999999e-13,2.5656953718771183e-05,4.997702565648925e-05,9.74669793924274e-05,0.0001149745348565054,0.0001149745348565054,353767799.55847925,84.77266684668183,0.0,41538.46153846189,2.407407407407387e-05,1.1291625331631198e-06,2.199488899142092e-06,4.28952176306073e-06,5.060029279034803e-06,5.060029279034803e-06,15569320.858568672
grooves,removed,8e-05,5e-06,1.0500000000000025e-08,4.599999999999985e-13,1.994115459277335e-05,3.95175551187837e-05,0.00010447985856771404,0.00016274533118492887,0.00016274533118492887,353794198.2281074,64.19837534324884,0.0,22826.086956521864,4.380952380952357e-05,8.776102136279551e-07,1.7391676007776707e-06,4.598158575565095e-06,7.16242202544872e-06,7.16242202544872e-06,15570482.664019007
grooves,removed,8e-05,1.25e-05,1.1249999999999887e-08,3.999999999999989e-13,2.1298461976366794e-05,4.174666970204754e-05,0.00010527554139088796,0.00014151055563186096,0.00014151055563186096,353776389.0796534,74.39412623377847,0.0,28124.999999999796,3.555555555555581e-05,9.373453115799026e-07,1.837270933587112e-06,4.633176576612979e-06,6.227879553358201e-06,6.227879553358201e-06,15569698.883395545
grooves,removed,8e-05,2e-05,1.1999999999999982e-08,3.3999999999999896e-13,2.276379737818139e-05,4.4461668699658614e-05,0.00010299283424545757,0.00012028150861734577,0.00012028150861734577,353769142.99219453,85.62649024723406,0.0,35294.117647058876,2.8333333333333288e-05,1.0018347226137629e-06,1.9567580394719756e-06,4.5327146351425875e-06,5.293589194249388e-06,5.293589194249388e-06,15569379.983086482
grooves,removed,8e-05,2.75e-05,1.2749999999999993e-08,2.799999999999992e-13,2.4202357043102897e-05,4.7322042884146075e-05,9.387698051001634e-05,9.905517794529307e-05,9.905517794529307e-05,353768492.66176194,94.77241115236139,0.0,45535.71428571439,2.196078431372544e-05,1.0651457334669584e-06,2.0826431073312686e-06,4.131525912245819e-06,4.359418381372348e-06,4.359418381372348e-06,15569351.362044143
grooves,removed,8e-05,3.5e-05,1.3499999999999955e-08,2.1999999999999964e-13,2.5657921503745325e-05,4.9801846040951536e-05,7.682802025840295e-05,7.782906766171601e-05,7.782906766171601e-05,353768489.37143695,98.71378723478468,0.0,61363.63636363626,1.6296296296296324e-05,1.1292051253798318e-06,2.191779244262277e-06,3.381201171572314e-06,3.4252572677921216e-06,3.4252572677921216e-06,15569351.21723694
